Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2024-06-24,^IBEX,11172.099609375,11172.099609375,11182.599609375,11040.099609375,11051.5,98196100
2024-06-25,^IBEX,11118.900390625,11118.900390625,11190.400390625,11068.7001953125,11190.099609375,94463200
2024-06-26,^IBEX,11030.5,11030.5,11170.7998046875,10985.7998046875,11154.7001953125,98074600
2024-06-27,^IBEX,10951.5,10951.5,11018.900390625,10930.900390625,11018.900390625,100880200
2024-06-28,^IBEX,10943.7001953125,10943.7001953125,11000.2001953125,10913.0,10990.0,119328500
2024-07-01,^IBEX,11057.0,11057.0,11141.2001953125,11010.900390625,11086.2001953125,115357900
2024-07-02,^IBEX,10912.7998046875,10912.7998046875,10984.099609375,10837.400390625,10983.099609375,108682200
2024-07-03,^IBEX,11056.7998046875,11056.7998046875,11061.400390625,10945.2001953125,10974.2998046875,102596300
2024-07-04,^IBEX,11066.2998046875,11066.2998046875,11074.2001953125,11014.2001953125,11018.2998046875,89573000
2024-07-05,^IBEX,11023.5,11023.5,11100.900390625,10957.400390625,11079.900390625,92711400
2024-07-08,^IBEX,11022.099609375,11022.099609375,11108.0,10977.7001953125,11003.0,126982800
2024-07-09,^IBEX,10898.7998046875,10898.7998046875,10992.900390625,10876.7998046875,10990.900390625,104091200
2024-07-10,^IBEX,11071.599609375,11071.599609375,11071.599609375,10902.2001953125,10925.900390625,109685600
2024-07-11,^IBEX,11170.0,11170.0,11195.7998046875,11048.599609375,11114.900390625,111898000
2024-07-12,^IBEX,11250.599609375,11250.599609375,11264.7998046875,11178.599609375,11190.0,86435500
2024-07-15,^IBEX,11143.0,11143.0,11225.900390625,11143.0,11225.099609375,82092900
2024-07-16,^IBEX,11090.5,11090.5,11104.900390625,11026.5,11086.5,86480900
2024-07-17,^IBEX,11105.2001953125,11105.2001953125,11137.2998046875,11015.7998046875,11080.900390625,87448400
2024-07-18,^IBEX,11147.5,11147.5,11221.099609375,11124.400390625,11143.599609375,99682700
2024-07-19,^IBEX,11087.5,11087.5,11144.599609375,11051.099609375,11109.7998046875,126060400
2024-07-22,^IBEX,11143.7998046875,11143.7998046875,11201.7998046875,11103.7001953125,11149.599609375,117990000
2024-07-23,^IBEX,11212.7001953125,11212.7001953125,11221.7998046875,11097.5,11154.7001953125,101473500
2024-07-24,^IBEX,11210.099609375,11210.099609375,11245.5,11154.400390625,11200.900390625,128813700
2024-07-25,^IBEX,11145.599609375,11145.599609375,11158.099609375,11012.0,11133.2998046875,120027800
2024-07-26,^IBEX,11165.900390625,11165.900390625,11177.599609375,11068.7001953125,11102.7998046875,86560000
2024-07-29,^IBEX,11117.7998046875,11117.7998046875,11254.2001953125,11089.7001953125,11221.7998046875,76497300
2024-07-30,^IBEX,11202.599609375,11202.599609375,11226.2001953125,11123.900390625,11129.2001953125,98249400
2024-07-31,^IBEX,11065.0,11065.0,11232.900390625,11026.7998046875,11222.599609375,156899100
2024-08-01,^IBEX,10854.2998046875,10854.2998046875,11061.2001953125,10822.099609375,11036.099609375,134958600
2024-08-02,^IBEX,10672.900390625,10672.900390625,10841.099609375,10641.7998046875,10763.900390625,187820100
2024-08-05,^IBEX,10423.400390625,10423.400390625,10479.5,10298.7001953125,10402.900390625,206599000
2024-08-06,^IBEX,10390.5,10390.5,10488.599609375,10308.900390625,10463.599609375,133072600
2024-08-07,^IBEX,10599.0,10599.0,10632.599609375,10413.7001953125,10483.900390625,126387000
2024-08-08,^IBEX,10558.0,10558.0,10577.2998046875,10445.7001953125,10528.099609375,78715200
2024-08-09,^IBEX,10638.5,10638.5,10687.7001953125,10571.400390625,10601.2001953125,63173800
2024-08-12,^IBEX,10646.2001953125,10646.2001953125,10714.400390625,10611.400390625,10681.099609375,61517500
2024-08-13,^IBEX,10723.7998046875,10723.7998046875,10730.7001953125,10645.7001953125,10680.5,67601600
2024-08-14,^IBEX,10753.0,10753.0,10778.0,10720.0,10768.7998046875,56773800
2024-08-15,^IBEX,10885.599609375,10885.599609375,10889.0,10744.599609375,10786.2001953125,77126200
2024-08-16,^IBEX,10949.7001953125,10949.7001953125,10961.599609375,10891.7001953125,10904.0,68792600
2024-08-19,^IBEX,11102.5,11102.5,11112.400390625,10966.900390625,10968.7998046875,76898300
2024-08-20,^IBEX,11087.7998046875,11087.7998046875,11151.900390625,11056.5,11130.5,68430200
2024-08-21,^IBEX,11114.900390625,11114.900390625,11127.2001953125,11066.2998046875,11080.7998046875,66677800
2024-08-22,^IBEX,11156.2998046875,11156.2998046875,11207.5,11107.400390625,11110.400390625,73242500
2024-08-23,^IBEX,11278.099609375,11278.099609375,11285.2001953125,11178.7001953125,11183.0,76125400
2024-08-26,^IBEX,11265.5,11265.5,11301.900390625,11239.599609375,11261.2001953125,60317600
2024-08-27,^IBEX,11326.900390625,11326.900390625,11328.099609375,11266.7001953125,11272.0,96013500
2024-08-28,^IBEX,11332.0,11332.0,11375.5,11308.099609375,11351.2001953125,78994900
2024-08-29,^IBEX,11358.599609375,11358.599609375,11398.7998046875,11326.400390625,11334.400390625,77347600
2024-08-30,^IBEX,11401.900390625,11401.900390625,11441.7998046875,11371.599609375,11372.7001953125,199321600
2024-09-02,^IBEX,11395.2998046875,11395.2998046875,11422.400390625,11337.5,11395.2998046875,71114100
2024-09-03,^IBEX,11279.2001953125,11279.2001953125,11429.400390625,11257.5,11401.099609375,100572000
2024-09-04,^IBEX,11213.900390625,11213.900390625,11238.2998046875,11138.7998046875,11149.2998046875,110558400
2024-09-05,^IBEX,11273.5,11273.5,11317.2998046875,11152.2001953125,11166.7998046875,96553400
2024-09-06,^IBEX,11173.0,11173.0,11329.900390625,11157.2001953125,11238.400390625,108703500
2024-09-09,^IBEX,11272.7998046875,11272.7998046875,11295.0,11214.5,11222.099609375,76641700
2024-09-10,^IBEX,11203.5,11203.5,11369.0,11177.0,11264.2001953125,95938700
2024-09-11,^IBEX,11278.900390625,11278.900390625,11334.900390625,11221.7001953125,11249.099609375,97779100
2024-09-12,^IBEX,11400.2001953125,11400.2001953125,11445.900390625,11336.900390625,11397.2998046875,101212200
2024-09-13,^IBEX,11540.2001953125,11540.2001953125,11569.099609375,11418.900390625,11429.5,109312300
2024-09-16,^IBEX,11581.0,11581.0,11592.5,11510.0,11518.2001953125,81423900
2024-09-17,^IBEX,11703.400390625,11703.400390625,11753.900390625,11620.7001953125,11621.900390625,124049000
2024-09-18,^IBEX,11684.7001953125,11684.7001953125,11720.2001953125,11664.2998046875,11699.2001953125,96277000
2024-09-19,^IBEX,11778.099609375,11778.099609375,11808.2001953125,11710.0,11799.599609375,129909000
2024-09-20,^IBEX,11753.2998046875,11753.2998046875,11826.7001953125,11747.900390625,11751.599609375,307523300
2024-09-23,^IBEX,11797.900390625,11797.900390625,11836.2998046875,11721.0,11761.0,97744500
2024-09-24,^IBEX,11837.0,11837.0,11867.0,11759.5,11851.0,86968100
2024-09-25,^IBEX,11792.599609375,11792.599609375,11856.900390625,11766.2998046875,11777.400390625,81758900
2024-09-26,^IBEX,11953.2001953125,11953.2001953125,11975.7998046875,11875.5,11879.0,125012600
2024-09-27,^IBEX,11967.900390625,11967.900390625,12004.599609375,11933.0,11933.2998046875,129700800
2024-09-30,^IBEX,11877.2998046875,11877.2998046875,11971.7998046875,11876.0,11929.0,128525400
2024-10-01,^IBEX,11673.5,11673.5,11897.599609375,11625.7998046875,11891.900390625,177883000
2024-10-02,^IBEX,11609.7998046875,11609.7998046875,11675.5,11570.400390625,11656.5,133885800
2024-10-03,^IBEX,11618.0,11618.0,11664.2998046875,11563.7998046875,11591.7001953125,112481700
2024-10-04,^IBEX,11659.2001953125,11659.2001953125,11668.400390625,11594.400390625,11615.2001953125,131353000
2024-10-07,^IBEX,11717.5,11717.5,11781.2001953125,11655.400390625,11707.599609375,111400600
2024-10-08,^IBEX,11734.7001953125,11734.7001953125,11734.7001953125,11606.0,11637.900390625,90593900
2024-10-09,^IBEX,11741.5,11741.5,11745.5,11670.5,11729.7998046875,70809900
2024-10-10,^IBEX,11656.7001953125,11656.7001953125,11769.599609375,11589.0,11731.400390625,93708700
2024-10-11,^IBEX,11720.0,11720.0,11729.2998046875,11636.7001953125,11647.599609375,73632500
2024-10-14,^IBEX,11850.900390625,11850.900390625,11850.900390625,11712.099609375,11714.400390625,76108500
2024-10-15,^IBEX,11930.2001953125,11930.2001953125,11962.2001953125,11864.0,11884.400390625,113973300
2024-10-16,^IBEX,11996.7001953125,11996.7001953125,12024.099609375,11897.5,11906.5,106349700
2024-10-17,^IBEX,11904.5,11904.5,12037.900390625,11904.5,11999.2998046875,95911400
2024-10-18,^IBEX,11925.2001953125,11925.2001953125,11934.900390625,11821.599609375,11871.900390625,135861200
2024-10-21,^IBEX,11841.099609375,11841.099609375,11932.099609375,11826.599609375,11887.900390625,84296000
2024-10-22,^IBEX,11832.7001953125,11832.7001953125,11840.2001953125,11682.2998046875,11836.0,94834300
2024-10-23,^IBEX,11865.2001953125,11865.2001953125,11887.099609375,11808.099609375,11834.5,85372100
2024-10-24,^IBEX,11839.7998046875,11839.7998046875,11925.400390625,11839.2001953125,11859.7998046875,86009200
2024-10-25,^IBEX,11812.5,11812.5,11870.0,11782.2001953125,11831.5,86781500
2024-10-28,^IBEX,11904.0,11904.0,11918.5,11817.2001953125,11863.900390625,90061400
2024-10-29,^IBEX,11795.2998046875,11795.2998046875,11962.5,11786.5,11959.0,131024200
2024-10-30,^IBEX,11715.0,11715.0,11754.5,11634.099609375,11748.5,125771600
2024-10-31,^IBEX,11672.599609375,11672.599609375,11717.2998046875,11615.400390625,11640.2998046875,152932700
2024-11-01,^IBEX,11843.0,11843.0,11851.0,11670.599609375,11671.900390625,116075800
2024-11-04,^IBEX,11805.099609375,11805.099609375,11892.099609375,11805.099609375,11823.2001953125,118544900
2024-11-05,^IBEX,11839.2001953125,11839.2001953125,11847.400390625,11769.7001953125,11779.5,106570700
2024-11-06,^IBEX,11495.2998046875,11495.2998046875,11794.7001953125,11461.2001953125,11779.400390625,215400600
2024-11-07,^IBEX,11570.099609375,11570.099609375,11623.0,11512.599609375,11537.2998046875,162858400
2024-11-08,^IBEX,11551.599609375,11551.599609375,11617.5,11515.599609375,11552.2998046875,162899600
2024-11-11,^IBEX,11597.2998046875,11597.2998046875,11667.7001953125,11593.0,11644.0,98355600
2024-11-12,^IBEX,11382.599609375,11382.599609375,11550.599609375,11378.900390625,11475.400390625,119021500
2024-11-13,^IBEX,11377.099609375,11377.099609375,11442.400390625,11295.0,11361.2001953125,107398700
2024-11-14,^IBEX,11524.2998046875,11524.2998046875,11536.2001953125,11369.0,11403.5,103802500
2024-11-15,^IBEX,11635.900390625,11635.900390625,11664.599609375,11472.0,11478.7998046875,125501300
2024-11-18,^IBEX,11674.7998046875,11674.7998046875,11674.7998046875,11591.7998046875,11640.7998046875,94911100
2024-11-19,^IBEX,11588.400390625,11588.400390625,11677.0,11428.0,11672.599609375,135961100
2024-11-20,^IBEX,11589.5,11589.5,11720.7001953125,11548.599609375,11643.2998046875,105324500
2024-11-21,^IBEX,11611.7001953125,11611.7001953125,11631.7001953125,11513.7998046875,11592.900390625,100849000
2024-11-22,^IBEX,11656.599609375,11656.599609375,11674.0,11520.900390625,11633.7001953125,158602500
2024-11-25,^IBEX,11711.7998046875,11711.7998046875,11767.599609375,11679.599609375,11732.7001953125,251665000
2024-11-26,^IBEX,11617.900390625,11617.900390625,11662.7001953125,11575.0,11619.7998046875,106149400
2024-11-27,^IBEX,11579.5,11579.5,11605.0,11486.099609375,11596.0,109154800
2024-11-28,^IBEX,11610.7998046875,11610.7998046875,11656.900390625,11600.7001953125,11615.7001953125,79734400
2024-11-29,^IBEX,11641.2998046875,11641.2998046875,11657.099609375,11531.0,11563.400390625,109064800
2024-12-02,^IBEX,11735.2998046875,11735.2998046875,11785.0,11577.7998046875,11581.400390625,92358600
2024-12-03,^IBEX,11873.599609375,11873.599609375,11889.2001953125,11742.400390625,11743.900390625,98386300
2024-12-04,^IBEX,11931.599609375,11931.599609375,11975.900390625,11890.099609375,11890.2998046875,99568700
2024-12-05,^IBEX,12118.7001953125,12118.7001953125,12128.7998046875,11939.099609375,11939.2001953125,143783600
2024-12-06,^IBEX,12072.0,12072.0,12153.599609375,12059.0,12106.400390625,83928400
2024-12-09,^IBEX,12011.5,12011.5,12114.7001953125,11999.400390625,12091.400390625,88297700
2024-12-10,^IBEX,11965.5,11965.5,12021.900390625,11965.5,11981.7998046875,92532900
2024-12-11,^IBEX,11789.2998046875,11789.2998046875,11950.599609375,11771.900390625,11944.900390625,106111800
2024-12-12,^IBEX,11764.7998046875,11764.7998046875,11819.2998046875,11741.7998046875,11778.099609375,122243900
2024-12-13,^IBEX,11752.099609375,11752.099609375,11857.599609375,11744.2998046875,11768.099609375,95007200
2024-12-16,^IBEX,11778.599609375,11778.599609375,11794.2001953125,11721.400390625,11733.7998046875,104561200
2024-12-17,^IBEX,11588.099609375,11588.099609375,11738.5,11588.099609375,11712.599609375,138709100
2024-12-18,^IBEX,11617.900390625,11617.900390625,11669.599609375,11558.7001953125,11599.400390625,101930600
2024-12-19,^IBEX,11439.900390625,11439.900390625,11481.400390625,11401.7001953125,11423.0,138523000
2024-12-20,^IBEX,11467.2998046875,11467.2998046875,11489.2001953125,11310.5,11373.7001953125,246522300
2024-12-23,^IBEX,11435.7001953125,11435.7001953125,11474.900390625,11399.099609375,11462.400390625,74793600
2024-12-24,^IBEX,11473.900390625,11473.900390625,11485.7001953125,11446.2001953125,11470.0,30482300
2024-12-27,^IBEX,11531.599609375,11531.599609375,11531.599609375,11421.900390625,11453.0,78825300
2024-12-30,^IBEX,11536.7998046875,11536.7998046875,11600.400390625,11470.7998046875,11478.400390625,85852800
2024-12-31,^IBEX,11595.0,11595.0,11613.400390625,11525.400390625,11530.0,47625000
2025-01-02,^IBEX,11676.900390625,11676.900390625,11676.900390625,11456.2001953125,11610.900390625,105381500
2025-01-03,^IBEX,11651.599609375,11651.599609375,11701.7998046875,11635.5,11682.900390625,71179100
2025-01-06,^IBEX,11808.2001953125,11808.2001953125,11808.2001953125,11613.7001953125,11693.0,108994000
2025-01-07,^IBEX,11811.900390625,11811.900390625,11866.599609375,11724.599609375,11797.099609375,115308200
2025-01-08,^IBEX,11798.099609375,11798.099609375,11871.7001953125,11709.400390625,11799.900390625,123029500
2025-01-09,^IBEX,11899.2998046875,11899.2998046875,11904.2001953125,11753.7998046875,11756.2001953125,97932900
2025-01-10,^IBEX,11720.900390625,11720.900390625,11877.2001953125,11703.7998046875,11862.5,133296700
2025-01-13,^IBEX,11688.2001953125,11688.2001953125,11707.5,11637.0,11662.5,109070300
2025-01-14,^IBEX,11752.099609375,11752.099609375,11797.2001953125,11721.5,11746.0,120298100
2025-01-15,^IBEX,11898.5,11898.5,11923.5,11750.900390625,11788.7998046875,124473800
2025-01-16,^IBEX,11840.599609375,11840.599609375,11973.2998046875,11801.2001953125,11971.7001953125,118292200
2025-01-17,^IBEX,11916.2998046875,11916.2998046875,11940.7998046875,11873.5,11883.099609375,120721200
2025-01-20,^IBEX,11943.599609375,11943.599609375,11991.5,11905.2998046875,11921.099609375,135782800
2025-01-21,^IBEX,11927.400390625,11927.400390625,11934.2998046875,11851.2998046875,11884.7001953125,98749400
2025-01-22,^IBEX,11882.7001953125,11882.7001953125,11963.7001953125,11843.599609375,11932.900390625,119097400
2025-01-23,^IBEX,11991.5,11991.5,12001.2998046875,11860.599609375,11873.7998046875,121476700
2025-01-24,^IBEX,11982.599609375,11982.599609375,12050.2998046875,11933.2998046875,12040.2001953125,105557500
2025-01-27,^IBEX,11997.099609375,11997.099609375,12032.900390625,11882.2998046875,11887.5,105749300
2025-01-28,^IBEX,12154.2001953125,12154.2001953125,12183.0,11975.0,11983.5,102214200
2025-01-29,^IBEX,12286.5,12286.5,12290.900390625,12197.2998046875,12200.2998046875,123731000
2025-01-30,^IBEX,12419.599609375,12419.599609375,12424.400390625,12326.2001953125,12330.2001953125,122507500
2025-01-31,^IBEX,12368.900390625,12368.900390625,12465.599609375,12357.7998046875,12450.5,107144500
2025-02-03,^IBEX,12205.7998046875,12205.7998046875,12264.7998046875,12101.2998046875,12114.2001953125,147691700
2025-02-04,^IBEX,12372.7998046875,12372.7998046875,12388.5,12173.900390625,12214.2001953125,121115200
2025-02-05,^IBEX,12536.7001953125,12536.7001953125,12536.7001953125,12420.2998046875,12422.0,189280800
2025-02-06,^IBEX,12731.0,12731.0,12743.7001953125,12574.2998046875,12576.5,182977900
2025-02-07,^IBEX,12688.900390625,12688.900390625,12775.599609375,12672.599609375,12740.900390625,129941800
2025-02-10,^IBEX,12708.7998046875,12708.7998046875,12739.2998046875,12664.599609375,12681.2001953125,104170800
2025-02-11,^IBEX,12774.7998046875,12774.7998046875,12778.2998046875,12680.900390625,12696.099609375,132441700
2025-02-12,^IBEX,12911.5,12911.5,12919.900390625,12810.099609375,12816.7001953125,152197700
2025-02-13,^IBEX,12936.2998046875,12936.2998046875,12974.900390625,12882.400390625,12964.2001953125,123544900
2025-02-14,^IBEX,12956.0,12956.0,12984.599609375,12878.900390625,12909.5,123289000
2025-02-17,^IBEX,13016.900390625,13016.900390625,13033.7001953125,12942.0,12942.2001953125,98460200
2025-02-18,^IBEX,13143.900390625,13143.900390625,13158.599609375,13014.900390625,13026.599609375,127405100
2025-02-19,^IBEX,12929.400390625,12929.400390625,13157.2998046875,12914.2001953125,13103.7001953125,131029700
2025-02-20,^IBEX,12967.099609375,12967.099609375,13026.2998046875,12918.5,12927.900390625,127107400
2025-02-21,^IBEX,12952.0,12952.0,12987.900390625,12894.599609375,12952.099609375,125136300
2025-02-24,^IBEX,13012.900390625,13012.900390625,13052.0,12927.2001953125,12970.599609375,120800900
2025-02-25,^IBEX,13116.7998046875,13116.7998046875,13219.400390625,12960.7998046875,12965.099609375,150760400
2025-02-26,^IBEX,13332.0,13332.0,13339.7001953125,13126.900390625,13130.7998046875,125564200
2025-02-27,^IBEX,13270.599609375,13270.599609375,13316.7001953125,13178.0,13221.400390625,159410500
2025-02-28,^IBEX,13347.2998046875,13347.2998046875,13347.2998046875,13215.7001953125,13240.2001953125,251581300
2025-03-03,^IBEX,13373.099609375,13373.099609375,13446.400390625,13218.7001953125,13349.2998046875,153783500
2025-03-04,^IBEX,13031.7001953125,13031.7001953125,13282.0,12997.099609375,13248.2001953125,195204400
2025-03-05,^IBEX,13214.0,13214.0,13348.2001953125,13206.400390625,13230.2001953125,177351300
2025-03-06,^IBEX,13234.2001953125,13234.2001953125,13319.599609375,13099.900390625,13274.0,176624900
2025-03-07,^IBEX,13257.099609375,13257.099609375,13291.2998046875,13114.7001953125,13142.900390625,134505200
2025-03-10,^IBEX,13082.7001953125,13082.7001953125,13291.2998046875,13050.400390625,13262.400390625,164744800
2025-03-11,^IBEX,12877.2998046875,12877.2998046875,13138.0,12840.900390625,13070.099609375,173666800
2025-03-12,^IBEX,12804.0,12804.0,12964.2998046875,12708.2001953125,12944.7998046875,139429700
2025-03-13,^IBEX,12821.2998046875,12821.2998046875,12894.900390625,12729.0,12743.099609375,112707500
2025-03-14,^IBEX,13005.2001953125,13005.2001953125,13007.400390625,12788.0,12809.2998046875,127740700
2025-03-17,^IBEX,13147.2001953125,13147.2001953125,13147.2001953125,12974.2001953125,13009.599609375,112264600
2025-03-18,^IBEX,13354.7001953125,13354.7001953125,13354.7001953125,13153.599609375,13178.5,159889600
2025-03-19,^IBEX,13408.099609375,13408.099609375,13427.900390625,13248.099609375,13271.2001953125,118517400
2025-03-20,^IBEX,13306.2998046875,13306.2998046875,13464.7001953125,13232.900390625,13407.5,131939500
2025-03-21,^IBEX,13350.2001953125,13350.2001953125,13358.599609375,13213.0,13257.7998046875,327772900
2025-03-24,^IBEX,13323.2998046875,13323.2998046875,13478.7998046875,13303.2998046875,13429.599609375,105607000
2025-03-25,^IBEX,13484.2998046875,13484.2998046875,13515.099609375,13363.5,13368.7998046875,111197300
2025-03-26,^IBEX,13432.2001953125,13432.2001953125,13505.900390625,13414.2998046875,13484.900390625,109255200
2025-03-27,^IBEX,13422.599609375,13422.599609375,13463.400390625,13270.7998046875,13328.2998046875,107010900
2025-03-28,^IBEX,13309.2998046875,13309.2998046875,13440.900390625,13258.2001953125,13363.400390625,121572800
2025-03-31,^IBEX,13135.400390625,13135.400390625,13249.7998046875,13051.7998046875,13224.599609375,167060300
2025-04-01,^IBEX,13297.0,13297.0,13330.900390625,13155.2998046875,13191.599609375,123046200
2025-04-02,^IBEX,13350.2001953125,13350.2001953125,13350.2001953125,13234.900390625,13268.2001953125,107758200
2025-04-03,^IBEX,13191.2001953125,13191.2001953125,13281.2998046875,13107.400390625,13141.2998046875,209798600
2025-04-04,^IBEX,12422.0,12422.0,13091.599609375,12236.400390625,13084.0,371357800
2025-04-07,^IBEX,11785.7998046875,11785.7998046875,12322.7998046875,11583.0,12091.2998046875,423011800
2025-04-08,^IBEX,12065.599609375,12065.599609375,12203.099609375,11699.400390625,11920.7001953125,232198800
2025-04-09,^IBEX,11797.599609375,11797.599609375,11924.7001953125,11612.7001953125,11752.900390625,221644700
2025-04-10,^IBEX,12307.599609375,12307.599609375,12843.099609375,12307.599609375,12785.900390625,277114600
2025-04-11,^IBEX,12286.0,12286.0,12419.0,12157.400390625,12364.2001953125,135190900
2025-04-14,^IBEX,12609.7998046875,12609.7998046875,12633.7998046875,12419.5,12540.599609375,120617900
2025-04-15,^IBEX,12879.2998046875,12879.2998046875,12881.099609375,12626.599609375,12652.400390625,124665000
2025-04-16,^IBEX,12942.099609375,12942.099609375,12942.099609375,12756.099609375,12848.5,127312200
2025-04-17,^IBEX,12918.0,12918.0,12965.7001953125,12852.0,12934.0,118973300
2025-04-22,^IBEX,13010.599609375,13010.599609375,13010.599609375,12812.0,12830.2998046875,109911000
2025-04-23,^IBEX,13208.2998046875,13208.2998046875,13215.7998046875,13099.0,13170.099609375,163116500
2025-04-24,^IBEX,13179.7001953125,13179.7001953125,13241.400390625,13110.2001953125,13168.2998046875,104438600
2025-04-25,^IBEX,13355.2998046875,13355.2998046875,13375.900390625,13254.900390625,13284.599609375,115013300
2025-04-28,^IBEX,13456.099609375,13456.099609375,13472.0,13377.7001953125,13415.900390625,117159400
2025-04-29,^IBEX,13366.900390625,13366.900390625,13490.7998046875,13292.0,13471.0,116559300
2025-04-30,^IBEX,13287.7998046875,13287.7998046875,13379.099609375,13074.7998046875,13368.400390625,200803500
2025-05-02,^IBEX,13446.7001953125,13446.7001953125,13446.7001953125,13316.0,13415.099609375,141233700
2025-05-05,^IBEX,13518.0,13518.0,13521.099609375,13462.099609375,13473.5,85373300
2025-05-06,^IBEX,13530.2001953125,13530.2001953125,13579.599609375,13408.0,13551.2001953125,111702500
2025-05-07,^IBEX,13480.400390625,13480.400390625,13531.900390625,13423.5,13510.5,118455100
2025-05-08,^IBEX,13488.900390625,13488.900390625,13507.0,13428.900390625,13493.900390625,136310300
2025-05-09,^IBEX,13554.099609375,13554.099609375,13586.0,13471.2998046875,13505.400390625,127549500
2025-05-12,^IBEX,13655.2998046875,13655.2998046875,13740.2001953125,13558.099609375,13653.599609375,144186700
2025-05-13,^IBEX,13769.099609375,13769.099609375,13800.7001953125,13650.599609375,13664.2998046875,118479800
2025-05-14,^IBEX,13840.2001953125,13840.2001953125,13846.7001953125,13754.599609375,13777.0,158379200
2025-05-15,^IBEX,13930.2001953125,13930.2001953125,13930.2001953125,13785.7998046875,13806.900390625,111198100
2025-05-16,^IBEX,14064.5,14064.5,14064.5,13953.7001953125,13981.7001953125,122336100
2025-05-19,^IBEX,14099.0,14099.0,14099.5,14003.2001953125,14074.0,104238000
2025-05-20,^IBEX,14323.400390625,14323.400390625,14348.099609375,14140.400390625,14153.099609375,140963800
2025-05-21,^IBEX,14307.599609375,14307.599609375,14370.7998046875,14253.2998046875,14279.5,114276500
2025-05-22,^IBEX,14272.5,14272.5,14272.5,14157.5,14228.400390625,106118300
2025-05-23,^IBEX,14104.099609375,14104.099609375,14341.7998046875,13851.599609375,14288.0,173060400
2025-05-26,^IBEX,14221.599609375,14221.599609375,14275.2998046875,14199.400390625,14259.400390625,87069700
2025-05-27,^IBEX,14239.900390625,14239.900390625,14299.099609375,14164.400390625,14198.2998046875,115082000
2025-05-28,^IBEX,14100.599609375,14100.599609375,14262.5,14094.7998046875,14208.0,107696100
2025-05-29,^IBEX,14116.599609375,14116.599609375,14187.5,14088.900390625,14185.099609375,83480200
2025-05-30,^IBEX,14152.2001953125,14152.2001953125,14214.599609375,14099.900390625,14129.2001953125,449124100
2025-06-02,^IBEX,14202.7998046875,14202.7998046875,14234.400390625,14099.599609375,14105.900390625,89794000
2025-06-03,^IBEX,14128.400390625,14128.400390625,14249.2001953125,14080.5,14239.599609375,104041400
2025-06-04,^IBEX,14101.2998046875,14101.2998046875,14185.2001953125,14036.400390625,14175.7998046875,101954800
2025-06-05,^IBEX,14203.7001953125,14203.7001953125,14204.900390625,14038.2998046875,14082.2998046875,98898900
2025-06-06,^IBEX,14247.599609375,14247.599609375,14286.099609375,14179.099609375,14193.7001953125,78318000
2025-06-09,^IBEX,14251.2998046875,14251.2998046875,14292.2998046875,14206.2998046875,14231.2001953125,75590900
2025-06-10,^IBEX,14221.099609375,14221.099609375,14297.0,14221.099609375,14249.0,100383800
2025-06-11,^IBEX,14134.099609375,14134.099609375,14186.0,14078.5,14157.2998046875,98420200
2025-06-12,^IBEX,14088.900390625,14088.900390625,14134.2998046875,13957.900390625,14062.599609375,102176200
2025-06-13,^IBEX,13910.599609375,13910.599609375,13925.0,13829.5,13915.900390625,129988400
2025-06-16,^IBEX,14110.7998046875,14110.7998046875,14132.2998046875,13925.2001953125,13927.2998046875,140851500
2025-06-17,^IBEX,13911.7001953125,13911.7001953125,14000.400390625,13864.0,13989.0,112460800
2025-06-18,^IBEX,13923.2001953125,13923.2001953125,13968.2998046875,13846.900390625,13904.599609375,94902300
2025-06-19,^IBEX,13744.900390625,13744.900390625,13896.599609375,13744.099609375,13862.400390625,82221100
2025-06-20,^IBEX,13850.2998046875,13850.2998046875,13925.0,13753.5,13754.400390625,286491100
2025-06-23,^IBEX,13839.400390625,13839.400390625,13881.2001953125,13737.2001953125,13763.7001953125,101045600
2025-06-24,^IBEX,14035.099609375,14035.099609375,14086.099609375,13963.599609375,14032.2998046875,143212900
2025-06-25,^IBEX,13811.7998046875,13811.7998046875,14057.7001953125,13810.7998046875,14054.599609375,107091500
2025-06-26,^IBEX,13815.5,13815.5,13892.5,13789.099609375,13847.2001953125,93447400
2025-06-27,^IBEX,13969.0,13969.0,13969.0,13856.7998046875,13868.400390625,100089100
2025-06-30,^IBEX,13991.900390625,13991.900390625,14029.099609375,13894.400390625,14025.599609375,110470200
2025-07-01,^IBEX,13987.400390625,13987.400390625,14042.900390625,13947.5,14007.7998046875,97952900
2025-07-02,^IBEX,14044.599609375,14044.599609375,14104.400390625,13988.099609375,14042.400390625,132184700
2025-07-03,^IBEX,14182.900390625,14182.900390625,14182.900390625,14015.400390625,14068.5,104281400
2025-07-04,^IBEX,13973.0,13973.0,14121.5,13916.900390625,14088.7998046875,83272800
2025-07-07,^IBEX,14074.7998046875,14074.7998046875,14074.7998046875,13933.7001953125,13959.5,100275300
2025-07-08,^IBEX,14079.5,14079.5,14119.2001953125,14045.2998046875,14098.2998046875,120473400
2025-07-09,^IBEX,14254.400390625,14254.400390625,14254.400390625,14112.5,14117.0,123328700
2025-07-10,^IBEX,14141.599609375,14141.599609375,14273.099609375,14126.5,14266.599609375,110944000
2025-07-11,^IBEX,14009.2001953125,14009.2001953125,14111.2998046875,13973.599609375,14083.7001953125,95693800
2025-07-14,^IBEX,14036.0,14036.0,14040.7998046875,13887.599609375,13892.5,86325700
